text,label
hurricane emergency aid set florida ap ap meal snack served hurricane ravaged county florida thousand available federal local private agency federal emergency management agency said monday,0
iran call un intervention iraq ap ap iran saudi arabia called monday united nation intervene iraq stop fighting u force shhite militant hiding holy city najaf,0
congolese massacre victim burundi mourned gatumba burundi reuters mourner covered face block smell disinfectant death monday buried congolese tutsi refugee burned hacked shot attack camp western burundi,0
reality tv fire portugal following big brother suicide bid afp afp reality television program renewed fire portugal winner nation first edition popular big brother series threatened throw bridge weekend,0
kidnapped iraq others freed ap ap armed assailant attacked convoy turkish truck delivering supply u force iraq took two turkish driver hostage company said monday,0
iraq conference najaf peace bid oil well ablaze baghdad reuters u troop shiite militiaman battled holy iraqi city najaf monday hour political religious leader baghdad agreed make last ditch appeal peace,0
lufthansa levy temporary fuel surcharge afp afp german carrier lufthansa said would levy temporary fuel surcharge ticket august response rise price oil,0
iraq al yawer vow kurd rebel crackdown ap ap iraq interim president promised monday prevent kurdish rebel northern iraq launching attacking turkey apparently hoping avoid turkish military response,0
japanese power company missed inspection ap ap operator nuclear power plant long neglected cooling pipe burst killed four worker last week said monday four pipe reactor also went unchecked year,0
bush announces plan troop realignment washington two army division return united state germany part global military restructuring president bush say bring american troop home next decade pentagon official said monday armored division infantry division probably wont start leaving base germany earliest,0
ex spymaster want power intel czar ap ap three former spymaster told senator monday creating new national intelligence director would worthless without giving person authority budget nation spy agency,0
german wary u troop withdrawal ap ap german official voiced concern monday country lose president bush announcement ten thousand troop return united state next decade,0
